cluster,0
1,1.7840084415444581
3,1.785648382868131
2,1.8611198186054774
9,2.119565217391304
5,2.1910003296582543
4,2.220814216007574
6,2.6778074060682755
0,2.7624857109070127
7,2.9416322434595905
8,2.9471841260577767
