cluster,0
4,1.7718440703428773
3,1.7765937490544916
13,1.8206720815416468
10,1.8511454906493583
5,1.9665760869565216
1,2.2510889856876166
8,2.256699480448455
6,2.267061143984221
2,2.4443265334157567
12,2.481873242483236
7,2.6736243432068827
0,2.7186169926189323
9,2.8465532702710523
11,3.1932367149758454
